SKU,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,SEO keywords
a6c3d429-a49c-4292-a1be-eee282509e33,Цилиндр;Осень;Бежевый,На душе пэйн,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B0%20%D0%B4%D1%83%D1%88%D0%B5%20%D0%BF%D1%8D%D0%B9%D0%BD_a6c3d429-a49c-4292-a1be-eee282509e33.jpeg,2350,,,,,a6c3d429-a49c-4292-a1be-eee282509e33,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
4b870623-9fa2-430e-bfb4-f142087d72ff,Груша;18+;синий;серый,Не вдупляешь,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%20%D0%B2%D0%B4%D1%83%D0%BF%D0%BB%D1%8F%D0%B5%D1%88%D1%8C_4b870623-9fa2-430e-bfb4-f142087d72ff.jpeg,2250,,,,,4b870623-9fa2-430e-bfb4-f142087d72ff,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
0de1dc30-10d9-49dc-9971-7f6d059dfdd2,Цилиндр;18+;красный,Не вдупляешь,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%20%D0%B2%D0%B4%D1%83%D0%BF%D0%BB%D1%8F%D0%B5%D1%88%D1%8C_0de1dc30-10d9-49dc-9971-7f6d059dfdd2.jpeg,2350,,,,,0de1dc30-10d9-49dc-9971-7f6d059dfdd2,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
637815fc-115a-4125-921d-8f54b72411f5,Цилиндр;18+;синий;серый,Не вдупляешь,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%20%D0%B2%D0%B4%D1%83%D0%BF%D0%BB%D1%8F%D0%B5%D1%88%D1%8C_637815fc-115a-4125-921d-8f54b72411f5.jpeg,2350,,,,,637815fc-115a-4125-921d-8f54b72411f5,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
c0d606ce-81a4-477e-8745-e29d789640b4,Груша;Без коллекции;белый,Не складывается,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%20%D1%81%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B%D0%B2%D0%B0%D0%B5%D1%82%D1%81%D1%8F_c0d606ce-81a4-477e-8745-e29d789640b4.jpeg,2250,,,,,c0d606ce-81a4-477e-8745-e29d789640b4,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
996b1fa8-304c-4919-a3de-c7328675e94f,Груша;сердечки;белый,Не складывается,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%20%D1%81%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B%D0%B2%D0%B0%D0%B5%D1%82%D1%81%D1%8F_996b1fa8-304c-4919-a3de-c7328675e94f.jpeg,2450,,,,,996b1fa8-304c-4919-a3de-c7328675e94f,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
7d258378-c160-46bb-a375-f75a559348f3,груша;сердечки;18+;белый,Нет ничего невозможного,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%D1%82%20%D0%BD%D0%B8%D1%87%D0%B5%D0%B3%D0%BE%20%D0%BD%D0%B5%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE%D0%B3%D0%BE_7d258378-c160-46bb-a375-f75a559348f3.jpeg,2450,,,,,7d258378-c160-46bb-a375-f75a559348f3,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
8762cb4a-6bb2-425e-8f8f-20d9f56c1ad8,Цилиндр;сердечки;18+;белый,Нет ничего невозможного,,,https://ikondor.github.io/mawave/output/%D0%9D%D0%B5%D1%82%20%D0%BD%D0%B8%D1%87%D0%B5%D0%B3%D0%BE%20%D0%BD%D0%B5%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE%D0%B3%D0%BE_8762cb4a-6bb2-425e-8f8f-20d9f56c1ad8.jpeg,2550,,,,,8762cb4a-6bb2-425e-8f8f-20d9f56c1ad8,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
edb73b3f-9aa2-4532-acf0-5b7b012d11a9,Груша;Знаки зодиака;синий,Овен,,,https://ikondor.github.io/mawave/output/%D0%9E%D0%B2%D0%B5%D0%BD_edb73b3f-9aa2-4532-acf0-5b7b012d11a9.jpeg,2250,,,,,edb73b3f-9aa2-4532-acf0-5b7b012d11a9,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
11203689-84d4-4288-926b-dbc76fa903f0,цилиндр;Без коллекции;красный,Пиздец как смело,,,https://ikondor.github.io/mawave/output/%D0%9F%D0%B8%D0%B7%D0%B4%D0%B5%D1%86%20%D0%BA%D0%B0%D0%BA%20%D1%81%D0%BC%D0%B5%D0%BB%D0%BE_11203689-84d4-4288-926b-dbc76fa903f0.jpeg,2350,,,,,11203689-84d4-4288-926b-dbc76fa903f0,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
